,id,date,store_nbr,item_nbr,unit_sales,onpromotion,dcoilwtico,transactions,type
31715,56547618,2015-09-14,15,108696,3.0,0,44.07,1520.0,0
31716,56548901,2015-09-14,16,108696,2.0,0,44.07,800.0,0
31717,56550097,2015-09-14,17,108696,5.0,0,44.07,1396.0,0
31718,56551480,2015-09-14,18,108696,2.0,0,44.07,1459.0,0
31719,56553088,2015-09-14,19,108696,14.0,0,44.07,1277.0,0
31720,56554338,2015-09-14,20,108696,21.0,0,44.07,1362.0,0
31721,56555944,2015-09-14,21,108696,3.0,0,44.07,1154.0,0
31722,56557630,2015-09-14,23,108696,2.0,0,44.07,1010.0,0
31723,56563419,2015-09-14,27,108696,1.0,0,44.07,1397.0,0
31724,56565182,2015-09-14,28,108696,1.0,0,44.07,1125.0,0
31725,56566755,2015-09-14,29,108696,2.0,0,44.07,963.0,0
31726,56571686,2015-09-14,33,108696,3.0,0,44.07,1048.0,0
31727,56573003,2015-09-14,34,108696,2.0,0,44.07,2143.0,0
31728,56580577,2015-09-14,39,108696,1.0,0,44.07,1304.0,0
31729,56583619,2015-09-14,41,108696,2.0,0,44.07,916.0,0
31730,56587028,2015-09-14,43,108696,1.0,0,44.07,1325.0,0
31731,56588279,2015-09-14,44,108696,5.0,0,44.07,3754.0,0
31732,56590513,2015-09-14,45,108696,11.0,0,44.07,2186.0,0
31733,56592655,2015-09-14,46,108696,16.0,0,44.07,3005.0,0
31734,56594791,2015-09-14,47,108696,4.0,0,44.07,3374.0,0
31735,56597051,2015-09-14,48,108696,12.0,0,44.07,2541.0,0
31736,56599098,2015-09-14,49,108696,3.0,0,44.07,2415.0,0
31737,56601274,2015-09-14,50,108696,3.0,0,44.07,2133.0,0
31738,56605320,2015-09-14,53,108696,4.0,0,44.07,714.0,0
31739,56609596,2015-09-15,2,108696,1.0,0,44.58,1822.0,0
31740,56611501,2015-09-15,3,108696,3.0,0,44.58,2761.0,0
31741,56613653,2015-09-15,4,108696,3.0,0,44.58,1362.0,0
31742,56615468,2015-09-15,5,108696,1.0,0,44.58,1231.0,0
31743,56617194,2015-09-15,6,108696,3.0,0,44.58,1648.0,0
31744,56619176,2015-09-15,7,108696,3.0,0,44.58,1686.0,0
31745,56623192,2015-09-15,9,108696,2.0,0,44.58,2118.0,0
31746,56625006,2015-09-15,10,108696,6.0,0,44.58,1071.0,0
31747,56626195,2015-09-15,11,108696,8.0,0,44.58,2173.0,0
31748,56627853,2015-09-15,12,108696,1.0,0,44.58,1167.0,0
31749,56630210,2015-09-15,14,108696,3.0,0,44.58,1389.0,0
31750,56631400,2015-09-15,15,108696,1.0,0,44.58,1403.0,0
31751,56632620,2015-09-15,16,108696,4.0,0,44.58,788.0,0
31752,56633855,2015-09-15,17,108696,2.0,0,44.58,1400.0,0
31753,56635230,2015-09-15,18,108696,2.0,0,44.58,1438.0,0
31754,56636827,2015-09-15,19,108696,2.0,0,44.58,1218.0,0
31755,56638021,2015-09-15,20,108696,9.0,0,44.58,1414.0,0
31756,56639664,2015-09-15,21,108696,1.0,0,44.58,1145.0,0
31757,56641363,2015-09-15,23,108696,1.0,0,44.58,1017.0,0
31758,56647170,2015-09-15,27,108696,1.0,0,44.58,1365.0,0
31759,56648902,2015-09-15,28,108696,3.0,0,44.58,1282.0,0
31760,56650570,2015-09-15,29,108696,2.0,0,44.58,1095.0,0
31761,56653278,2015-09-15,31,108696,1.0,0,44.58,1275.0,0
31762,56667921,2015-09-15,41,108696,2.0,0,44.58,924.0,0
31763,56672544,2015-09-15,44,108696,3.0,0,44.58,3563.0,0
31764,56674736,2015-09-15,45,108696,6.0,0,44.58,3040.0,0
31765,56676979,2015-09-15,46,108696,6.0,0,44.58,2983.0,0
31766,56679162,2015-09-15,47,108696,2.0,0,44.58,3230.0,0
31767,56681371,2015-09-15,48,108696,11.0,0,44.58,2467.0,0
31768,56683449,2015-09-15,49,108696,4.0,0,44.58,2415.0,0
31769,56685614,2015-09-15,50,108696,7.0,0,44.58,2012.0,0
31770,56693952,2015-09-16,2,108696,2.0,0,47.12,1983.0,0
31771,56695901,2015-09-16,3,108696,2.0,0,47.12,3097.0,0
31772,56700041,2015-09-16,5,108696,2.0,0,47.12,1312.0,0
31773,56703816,2015-09-16,7,108696,5.0,0,47.12,1979.0,0
31774,56705828,2015-09-16,8,108696,1.0,0,47.12,2795.0,0
31775,56708011,2015-09-16,9,108696,3.0,0,47.12,1962.0,0
31776,56709812,2015-09-16,10,108696,3.0,0,47.12,920.0,0
31777,56710955,2015-09-16,11,108696,6.0,0,47.12,2141.0,0
31778,56712621,2015-09-16,12,108696,3.0,0,47.12,1101.0,0
31779,56713803,2015-09-16,13,108696,4.0,0,47.12,803.0,0
31780,56714847,2015-09-16,14,108696,6.0,0,47.12,1271.0,0
31781,56715982,2015-09-16,15,108696,2.0,0,47.12,1530.0,0
31782,56717262,2015-09-16,16,108696,2.0,0,47.12,719.0,0
31783,56718380,2015-09-16,17,108696,6.0,0,47.12,1262.0,0
31784,56719724,2015-09-16,18,108696,6.0,0,47.12,1351.0,0
31785,56721284,2015-09-16,19,108696,5.0,0,47.12,1226.0,0
31786,56722458,2015-09-16,20,108696,7.0,0,47.12,1457.0,0
31787,56724083,2015-09-16,21,108696,3.0,0,47.12,1058.0,0
31788,56725738,2015-09-16,23,108696,1.0,0,47.12,987.0,0
31789,56731929,2015-09-16,27,108696,6.0,0,47.12,1506.0,0
31790,56733734,2015-09-16,28,108696,2.0,0,47.12,1109.0,0
31791,56755870,2015-09-16,43,108696,2.0,0,47.12,1202.0,0
31792,56757087,2015-09-16,44,108696,5.0,0,47.12,4239.0,0
31793,56759380,2015-09-16,45,108696,6.0,0,47.12,3119.0,0
31794,56761669,2015-09-16,46,108696,10.0,0,47.12,3035.0,0
31795,56763864,2015-09-16,47,108696,1.0,0,47.12,3441.0,0
31796,56766121,2015-09-16,48,108696,5.0,0,47.12,2439.0,0
31797,56768159,2015-09-16,49,108696,4.0,0,47.12,2624.0,0
31798,56770392,2015-09-16,50,108696,4.0,0,47.12,2023.0,0
31799,56774525,2015-09-16,53,108696,2.0,0,47.12,890.0,0
31800,56780888,2015-09-17,3,108696,3.0,0,46.93,2736.0,0
31801,56783088,2015-09-17,4,108696,1.0,0,46.93,1262.0,0
31802,56784863,2015-09-17,5,108696,6.0,0,46.93,1279.0,0
31803,56786549,2015-09-17,6,108696,2.0,0,46.93,1546.0,0
31804,56788533,2015-09-17,7,108696,3.0,0,46.93,1674.0,0
31805,56790470,2015-09-17,8,108696,1.0,0,46.93,2591.0,0
31806,56792560,2015-09-17,9,108696,3.0,0,46.93,1931.0,0
31807,56794342,2015-09-17,10,108696,3.0,0,46.93,933.0,0
31808,56795417,2015-09-17,11,108696,3.0,0,46.93,1995.0,0
31809,56797033,2015-09-17,12,108696,2.0,0,46.93,1143.0,0
31810,56798259,2015-09-17,13,108696,1.0,0,46.93,809.0,0
31811,56799324,2015-09-17,14,108696,2.0,0,46.93,1283.0,0
31812,56800484,2015-09-17,15,108696,1.0,0,46.93,1313.0,0
31813,56801701,2015-09-17,16,108696,1.0,0,46.93,734.0,0
31814,56802818,2015-09-17,17,108696,2.0,0,46.93,1149.0,0
31815,56804141,2015-09-17,18,108696,7.0,0,46.93,1267.0,0
31816,56805632,2015-09-17,19,108696,6.0,0,46.93,1075.0,0
31817,56806845,2015-09-17,20,108696,9.0,0,46.93,1207.0,0
31818,56808383,2015-09-17,21,108696,1.0,0,46.93,995.0,0
31819,56809913,2015-09-17,23,108696,4.0,0,46.93,975.0,0
31820,56815640,2015-09-17,27,108696,3.0,0,46.93,1298.0,0
31821,56817295,2015-09-17,28,108696,2.0,0,46.93,1071.0,0
31822,56818799,2015-09-17,29,108696,1.0,0,46.93,953.0,0
31823,56826472,2015-09-17,35,108696,1.0,0,46.93,695.0,0
31824,56832512,2015-09-17,39,108696,2.0,0,46.93,1227.0,0
31825,56838887,2015-09-17,43,108696,1.0,0,46.93,1239.0,0
31826,56840109,2015-09-17,44,108696,4.0,0,46.93,3623.0,0
31827,56842351,2015-09-17,45,108696,9.0,0,46.93,2697.0,0
31828,56844557,2015-09-17,46,108696,5.0,0,46.93,2685.0,0
31829,56846657,2015-09-17,47,108696,1.0,0,46.93,3130.0,0
31830,56848917,2015-09-17,48,108696,7.0,0,46.93,2259.0,0
31831,56850919,2015-09-17,49,108696,4.0,0,46.93,2417.0,0
31832,56853113,2015-09-17,50,108696,5.0,0,46.93,1868.0,0
31833,56857061,2015-09-17,53,108696,1.0,0,46.93,699.0,0
31834,56859440,2015-09-18,1,108696,2.0,1,44.71,1823.0,0
31835,56861283,2015-09-18,2,108696,1.0,1,44.71,1889.0,0
31836,56863209,2015-09-18,3,108696,3.0,1,44.71,3186.0,0
31837,56865461,2015-09-18,4,108696,2.0,1,44.71,1411.0,0
31838,56867321,2015-09-18,5,108696,2.0,1,44.71,1353.0,0
31839,56869046,2015-09-18,6,108696,4.0,1,44.71,1661.0,0
31840,56873049,2015-09-18,8,108696,3.0,1,44.71,2907.0,0
31841,56875229,2015-09-18,9,108696,2.0,1,44.71,1696.0,0
31842,56876969,2015-09-18,10,108696,2.0,1,44.71,755.0,0
31843,56877995,2015-09-18,11,108696,4.0,1,44.71,1970.0,0
31844,56879581,2015-09-18,12,108696,4.0,1,44.71,1013.0,0
31845,56880772,2015-09-18,13,108696,1.0,1,44.71,893.0,0
31846,56881809,2015-09-18,14,108696,4.0,1,44.71,1115.0,0
31847,56882970,2015-09-18,15,108696,5.0,1,44.71,1183.0,0
31848,56885242,2015-09-18,17,108696,1.0,1,44.71,1108.0,0
31849,56886560,2015-09-18,18,108696,2.0,1,44.71,1188.0,0
31850,56888000,2015-09-18,19,108696,2.0,1,44.71,1058.0,0
31851,56889181,2015-09-18,20,108696,5.0,1,44.71,1172.0,0
31852,56898375,2015-09-18,27,108696,1.0,1,44.71,1405.0,0
31853,56901568,2015-09-18,29,108696,2.0,1,44.71,888.0,0
31854,56904079,2015-09-18,31,108696,4.0,1,44.71,1277.0,0
31855,56906380,2015-09-18,33,108696,1.0,1,44.71,898.0,0
31856,56907655,2015-09-18,34,108696,1.0,1,44.71,2365.0,0
31857,56921764,2015-09-18,43,108696,3.0,1,44.71,1275.0,0
31858,56922954,2015-09-18,44,108696,3.0,1,44.71,4170.0,0
31859,56925220,2015-09-18,45,108696,3.0,1,44.71,3322.0,0
31860,56927499,2015-09-18,46,108696,16.0,1,44.71,2867.0,0
31861,56929694,2015-09-18,47,108696,2.0,1,44.71,3455.0,0
31862,56931983,2015-09-18,48,108696,12.0,1,44.71,2481.0,0
31863,56934106,2015-09-18,49,108696,4.0,1,44.71,2816.0,0
31864,56936337,2015-09-18,50,108696,2.0,1,44.71,2259.0,0
31865,56944940,2015-09-19,2,108696,2.0,0,44.71,2139.0,0
31866,56947019,2015-09-19,3,108696,12.0,0,44.71,3772.0,0
31867,56949374,2015-09-19,4,108696,2.0,0,44.71,1731.0,0
31868,56951433,2015-09-19,5,108696,2.0,0,44.71,1332.0,0
31869,56955467,2015-09-19,7,108696,4.0,0,44.71,1830.0,0
31870,56957449,2015-09-19,8,108696,5.0,0,44.71,2853.0,0
31871,56959744,2015-09-19,9,108696,3.0,0,44.71,2320.0,0
31872,56962970,2015-09-19,11,108696,8.0,0,44.71,2456.0,0
31873,56964751,2015-09-19,12,108696,4.0,0,44.71,1260.0,0
31874,56966123,2015-09-19,13,108696,2.0,0,44.71,1125.0,0
31875,56967382,2015-09-19,14,108696,5.0,0,44.71,1718.0,0
31876,56968714,2015-09-19,15,108696,2.0,0,44.71,1335.0,0
31877,56970030,2015-09-19,16,108696,3.0,0,44.71,795.0,0
31878,56971311,2015-09-19,17,108696,2.0,0,44.71,1533.0,0
31879,56972823,2015-09-19,18,108696,2.0,0,44.71,1190.0,0
31880,56974534,2015-09-19,19,108696,5.0,0,44.71,1739.0,0
31881,56975938,2015-09-19,20,108696,11.0,0,44.71,1768.0,0
31882,56977800,2015-09-19,21,108696,1.0,0,44.71,1400.0,0
31883,56986056,2015-09-19,27,108696,4.0,0,44.71,1731.0,0
31884,56987931,2015-09-19,28,108696,4.0,0,44.71,1353.0,0
31885,56989654,2015-09-19,29,108696,1.0,0,44.71,1109.0,0
31886,56995241,2015-09-19,33,108696,1.0,0,44.71,1121.0,0
31887,56996604,2015-09-19,34,108696,1.0,0,44.71,2391.0,0
31888,56998169,2015-09-19,35,108696,1.0,0,44.71,750.0,0
31889,57004813,2015-09-19,39,108696,1.0,0,44.71,1674.0,0
31890,57008186,2015-09-19,41,108696,3.0,0,44.71,1212.0,0
31891,57012016,2015-09-19,43,108696,3.0,0,44.71,1392.0,0
31892,57013327,2015-09-19,44,108696,4.0,0,44.71,4984.0,0
31893,57015731,2015-09-19,45,108696,15.0,0,44.71,4081.0,0
31894,57018105,2015-09-19,46,108696,20.0,0,44.71,4252.0,0
31895,57020496,2015-09-19,47,108696,5.0,0,44.71,4605.0,0
31896,57022901,2015-09-19,48,108696,18.0,0,44.71,3691.0,0
31897,57025213,2015-09-19,49,108696,3.0,0,44.71,3400.0,0
31898,57027550,2015-09-19,50,108696,7.0,0,44.71,3085.0,0
31899,57034741,2015-09-20,1,108696,1.0,0,44.71,494.0,0
31900,57036057,2015-09-20,2,108696,2.0,0,44.71,2039.0,0
31901,57038184,2015-09-20,3,108696,12.0,0,44.71,3723.0,0
31902,57040491,2015-09-20,4,108696,6.0,0,44.71,1744.0,0
31903,57044380,2015-09-20,6,108696,4.0,0,44.71,2225.0,0
31904,57046619,2015-09-20,7,108696,2.0,0,44.71,1632.0,0
31905,57048571,2015-09-20,8,108696,2.0,0,44.71,2733.0,0
31906,57050835,2015-09-20,9,108696,16.0,0,44.71,2419.0,0
31907,57052791,2015-09-20,10,108696,6.0,0,44.71,962.0,0
31908,57054062,2015-09-20,11,108696,18.0,0,44.71,2645.0,0
31909,57055894,2015-09-20,12,108696,4.0,0,44.71,1148.0,0
31910,57057223,2015-09-20,13,108696,2.0,0,44.71,852.0,0
31911,57058377,2015-09-20,14,108696,3.0,0,44.71,1025.0,0
31912,57059572,2015-09-20,15,108696,3.0,0,44.71,1111.0,0
31913,57060875,2015-09-20,16,108696,1.0,0,44.71,911.0,0
31914,57062176,2015-09-20,17,108696,3.0,0,44.71,1605.0,0
31915,57063655,2015-09-20,18,108696,2.0,0,44.71,1374.0,0
31916,57065376,2015-09-20,19,108696,6.0,0,44.71,1207.0,0
31917,57066757,2015-09-20,20,108696,11.0,0,44.71,2005.0,0
31918,57068640,2015-09-20,21,108696,11.0,0,44.71,1617.0,0
31919,57076764,2015-09-20,27,108696,5.0,0,44.71,1749.0,0
31920,57078697,2015-09-20,28,108696,8.0,0,44.71,1576.0,0
31921,57080499,2015-09-20,29,108696,5.0,0,44.71,1260.0,0
31922,57083427,2015-09-20,31,108696,2.0,0,44.71,1593.0,0
31923,57086084,2015-09-20,33,108696,2.0,0,44.71,1089.0,0
31924,57087457,2015-09-20,34,108696,6.0,0,44.71,2151.0,0
31925,57088954,2015-09-20,35,108696,2.0,0,44.71,780.0,0
31926,57098736,2015-09-20,41,108696,3.0,0,44.71,1285.0,0
31927,57103905,2015-09-20,44,108696,3.0,0,44.71,4951.0,0
31928,57106282,2015-09-20,45,108696,32.0,0,44.71,4198.0,0
31929,57108663,2015-09-20,46,108696,23.0,0,44.71,4604.0,0
31930,57108696,2015-09-20,46,119191,3.0,0,44.71,4604.0,0
31931,57111049,2015-09-20,47,108696,11.0,0,44.71,4618.0,0
31932,57113428,2015-09-20,48,108696,18.0,0,44.71,4054.0,0
31933,57115742,2015-09-20,49,108696,6.0,0,44.71,3259.0,0
31934,57118060,2015-09-20,50,108696,10.0,0,44.71,2924.0,0
31935,57122385,2015-09-20,53,108696,2.0,0,44.71,960.0,0
31936,57127170,2015-09-21,2,108696,4.0,0,46.67,1863.0,0
31937,57129120,2015-09-21,3,108696,7.0,0,46.67,3000.0,0
31938,57131345,2015-09-21,4,108696,1.0,0,46.67,1391.0,0
31939,57133195,2015-09-21,5,108696,1.0,0,46.67,1297.0,0
31940,57134941,2015-09-21,6,108696,5.0,0,46.67,1715.0,0
31941,57137002,2015-09-21,7,108696,3.0,0,46.67,1812.0,0
31942,57139005,2015-09-21,8,108696,3.0,0,46.67,2688.0,0
31943,57141155,2015-09-21,9,108696,7.0,0,46.67,2055.0,0
31944,57142994,2015-09-21,10,108696,5.0,0,46.67,913.0,0
31945,57144148,2015-09-21,11,108696,6.0,0,46.67,2177.0,0
31946,57145818,2015-09-21,12,108696,3.0,0,46.67,1168.0,0
31947,57149453,2015-09-21,15,108696,5.0,0,46.67,1567.0,0
31948,57150831,2015-09-21,16,108696,1.0,0,46.67,754.0,0
31949,57151994,2015-09-21,17,108696,7.0,0,46.67,1247.0,0
31950,57154901,2015-09-21,19,108696,3.0,0,46.67,1283.0,0
31951,57156180,2015-09-21,20,108696,2.0,0,46.67,1202.0,0
31952,57157797,2015-09-21,21,108696,3.0,0,46.67,1129.0,0
31953,57165378,2015-09-21,27,108696,6.0,0,46.67,1344.0,0
31954,57167131,2015-09-21,28,108696,4.0,0,46.67,1144.0,0
31955,57168718,2015-09-21,29,108696,3.0,0,46.67,984.0,0
31956,57173809,2015-09-21,33,108696,1.0,0,46.67,1076.0,0
31957,57175136,2015-09-21,34,108696,1.0,0,46.67,2202.0,0
31958,57176635,2015-09-21,35,108696,1.0,0,46.67,725.0,0
31959,57186021,2015-09-21,41,108696,1.0,0,46.67,964.0,0
31960,57189423,2015-09-21,43,108696,2.0,0,46.67,1350.0,0
31961,57190703,2015-09-21,44,108696,3.0,0,46.67,3596.0,0
31962,57192963,2015-09-21,45,108696,16.0,0,46.67,3145.0,0
31963,57195247,2015-09-21,46,108696,22.0,0,46.67,3108.0,0
31964,57197470,2015-09-21,47,108696,4.0,0,46.67,3512.0,0
31965,57199770,2015-09-21,48,108696,5.0,0,46.67,2569.0,0
31966,57201869,2015-09-21,49,108696,1.0,0,46.67,2656.0,0
31967,57204105,2015-09-21,50,108696,1.0,0,46.67,2058.0,0
31968,57208132,2015-09-21,53,108696,2.0,0,46.67,762.0,0
31969,57210762,2015-09-22,1,108696,1.0,0,46.17,1770.0,0
31970,57212568,2015-09-22,2,108696,1.0,0,46.17,1768.0,0
31971,57214529,2015-09-22,3,108696,3.0,0,46.17,2787.0,0
31972,57216712,2015-09-22,4,108696,2.0,0,46.17,1373.0,0
31973,57218559,2015-09-22,5,108696,1.0,0,46.17,1247.0,0
31974,57220253,2015-09-22,6,108696,1.0,0,46.17,1535.0,0
31975,57222273,2015-09-22,7,108696,4.0,0,46.17,1819.0,0
31976,57224245,2015-09-22,8,108696,6.0,0,46.17,2545.0,0
31977,57226324,2015-09-22,9,108696,6.0,0,46.17,1831.0,0
31978,57228144,2015-09-22,10,108696,7.0,0,46.17,978.0,0
31979,57229300,2015-09-22,11,108696,8.0,0,46.17,2238.0,0
31980,57231007,2015-09-22,12,108696,1.0,0,46.17,1093.0,0
31981,57233373,2015-09-22,14,108696,2.0,0,46.17,1289.0,0
31982,57234580,2015-09-22,15,108696,7.0,0,46.17,1487.0,0
31983,57235892,2015-09-22,16,108696,2.0,0,46.17,741.0,0
31984,57237095,2015-09-22,17,108696,5.0,0,46.17,1344.0,0
31985,57238485,2015-09-22,18,108696,2.0,0,46.17,1433.0,0
31986,57240087,2015-09-22,19,108696,3.0,0,46.17,1122.0,0
31987,57241280,2015-09-22,20,108696,2.0,0,46.17,1355.0,0
31988,57242912,2015-09-22,21,108696,1.0,0,46.17,1010.0,0
31989,57244535,2015-09-22,23,108696,2.0,0,46.17,981.0,0
31990,57250050,2015-09-22,27,108696,3.0,0,46.17,1248.0,0
31991,57251687,2015-09-22,28,108696,2.0,0,46.17,1161.0,0
31992,57253264,2015-09-22,29,108696,1.0,0,46.17,1075.0,0
31993,57259538,2015-09-22,34,108696,1.0,0,46.17,2052.0,0
31994,57267063,2015-09-22,39,108696,1.0,0,46.17,1419.0,0
31995,57273431,2015-09-22,43,108696,1.0,0,46.17,1263.0,0
31996,57274656,2015-09-22,44,108696,2.0,0,46.17,3594.0,0
31997,57276922,2015-09-22,45,108696,9.0,0,46.17,2920.0,0
31998,57279139,2015-09-22,46,108696,8.0,0,46.17,2708.0,0
31999,57281266,2015-09-22,47,108696,4.0,0,46.17,3153.0,0
32000,57283487,2015-09-22,48,108696,12.0,0,46.17,2282.0,0
32001,57285543,2015-09-22,49,108696,3.0,0,46.17,2313.0,0
32002,57291574,2015-09-22,53,108696,4.0,0,46.17,715.0,0
32003,57294023,2015-09-23,1,108696,1.0,0,44.53,1844.0,0
32004,57295839,2015-09-23,2,108696,3.0,0,44.53,1932.0,0
32005,57297822,2015-09-23,3,108696,2.0,0,44.53,3007.0,0
32006,57301936,2015-09-23,5,108696,4.0,0,44.53,1335.0,0
32007,57303705,2015-09-23,6,108696,4.0,0,44.53,1700.0,0
32008,57305759,2015-09-23,7,108696,1.0,0,44.53,1870.0,0
32009,57307758,2015-09-23,8,108696,2.0,0,44.53,2615.0,0
32010,57309884,2015-09-23,9,108696,4.0,0,44.53,1728.0,0
32011,57311665,2015-09-23,10,108696,2.0,0,44.53,829.0,0
32012,57312688,2015-09-23,11,108696,2.0,0,44.53,1990.0,0
32013,57314335,2015-09-23,12,108696,4.0,0,44.53,1108.0,0
32014,57315589,2015-09-23,13,108696,1.0,0,44.53,761.0,0
32015,57316570,2015-09-23,14,108696,8.0,0,44.53,1277.0,0
32016,57317742,2015-09-23,15,108696,1.0,0,44.53,1429.0,0
32017,57319027,2015-09-23,16,108696,1.0,0,44.53,703.0,0
32018,57320175,2015-09-23,17,108696,2.0,0,44.53,1218.0,0
32019,57322990,2015-09-23,19,108696,4.0,0,44.53,1204.0,0
32020,57324195,2015-09-23,20,108696,2.0,0,44.53,1327.0,0
32021,57325792,2015-09-23,21,108696,2.0,0,44.53,937.0,0
32022,57333328,2015-09-23,27,108696,3.0,0,44.53,1443.0,0
32023,57336532,2015-09-23,29,108696,1.0,0,44.53,913.0,0
32024,57338956,2015-09-23,31,108696,2.0,0,44.53,1035.0,0
32025,57341159,2015-09-23,33,108696,1.0,0,44.53,863.0,0
32026,57350017,2015-09-23,39,108696,1.0,0,44.53,1212.0,0
32027,57352991,2015-09-23,41,108696,2.0,0,44.53,907.0,0
32028,57357566,2015-09-23,44,108696,1.0,0,44.53,4089.0,0
32029,57359883,2015-09-23,45,108696,7.0,0,44.53,2983.0,0
32030,57362176,2015-09-23,46,108696,12.0,0,44.53,2883.0,0
32031,57364364,2015-09-23,47,108696,1.0,0,44.53,3349.0,0
32032,57366664,2015-09-23,48,108696,8.0,0,44.53,2449.0,0
32033,57368791,2015-09-23,49,108696,3.0,0,44.53,2596.0,0
32034,57371012,2015-09-23,50,108696,6.0,0,44.53,1987.0,0
32035,57375084,2015-09-23,53,108696,1.0,0,44.53,789.0,0
32036,57377652,2015-09-24,1,108696,2.0,0,44.94,1747.0,0
32037,57379413,2015-09-24,2,108696,3.0,0,44.94,1745.0,0
32038,57381340,2015-09-24,3,108696,2.0,0,44.94,2772.0,0
32039,57385308,2015-09-24,5,108696,1.0,0,44.94,1152.0,0
32040,57386922,2015-09-24,6,108696,1.0,0,44.94,1518.0,0
32041,57388871,2015-09-24,7,108696,1.0,0,44.94,1646.0,0
32042,57390789,2015-09-24,8,108696,2.0,0,44.94,2494.0,0
32043,57392883,2015-09-24,9,108696,1.0,0,44.94,1835.0,0
32044,57394645,2015-09-24,10,108696,4.0,0,44.94,731.0,0
32045,57395644,2015-09-24,11,108696,4.0,0,44.94,1993.0,0
32046,57397268,2015-09-24,12,108696,4.0,0,44.94,1116.0,0
32047,57398467,2015-09-24,13,108696,3.0,0,44.94,796.0,0
32048,57399456,2015-09-24,14,108696,3.0,0,44.94,1303.0,0
32049,57400638,2015-09-24,15,108696,4.0,0,44.94,1290.0,0
32050,57401882,2015-09-24,16,108696,2.0,0,44.94,702.0,0
32051,57402974,2015-09-24,17,108696,2.0,0,44.94,1182.0,0
32052,57404289,2015-09-24,18,108696,4.0,0,44.94,1267.0,0
32053,57405784,2015-09-24,19,108696,3.0,0,44.94,1019.0,0
32054,57406951,2015-09-24,20,108696,6.0,0,44.94,1238.0,0
32055,57408545,2015-09-24,21,108696,3.0,0,44.94,962.0,0
32056,57410132,2015-09-24,23,108696,3.0,0,44.94,968.0,0
32057,57415724,2015-09-24,27,108696,2.0,0,44.94,1238.0,0
32058,57417344,2015-09-24,28,108696,2.0,0,44.94,957.0,0
32059,57418783,2015-09-24,29,108696,1.0,0,44.94,853.0,0
32060,57423500,2015-09-24,33,108696,1.0,0,44.94,816.0,0
32061,57424721,2015-09-24,34,108696,3.0,1,44.94,1893.0,0
32062,57432173,2015-09-24,39,108696,1.0,0,44.94,1251.0,0
32063,57435130,2015-09-24,41,108696,1.0,0,44.94,915.0,0
32064,57438302,2015-09-24,43,108696,1.0,0,44.94,1189.0,0
32065,57439514,2015-09-24,44,108696,2.0,0,44.94,3627.0,0
32066,57441778,2015-09-24,45,108696,9.0,0,44.94,2708.0,0
32067,57444005,2015-09-24,46,108696,12.0,0,44.94,2628.0,0
32068,57446178,2015-09-24,47,108696,2.0,0,44.94,3033.0,0
32069,57448424,2015-09-24,48,108696,5.0,0,44.94,2259.0,0
32070,57450480,2015-09-24,49,108696,3.0,0,44.94,2357.0,0
32071,57452611,2015-09-24,50,108696,3.0,0,44.94,1920.0,0
32072,57456532,2015-09-24,53,108696,2.0,0,44.94,726.0,0
32073,57460764,2015-09-25,2,108696,1.0,1,45.55,1889.0,0
32074,57462788,2015-09-25,3,108696,1.0,1,45.55,3055.0,0
32075,57466931,2015-09-25,5,108696,2.0,1,45.55,1251.0,0
32076,57468623,2015-09-25,6,108696,3.0,1,45.55,1669.0,0
32077,57470661,2015-09-25,7,108696,2.0,1,45.55,1976.0,0
32078,57472667,2015-09-25,8,108696,5.0,1,45.55,2841.0,0
32079,57474846,2015-09-25,9,108696,2.0,1,45.55,1708.0,0
32080,57476615,2015-09-25,10,108696,3.0,1,45.55,779.0,0
32081,57477624,2015-09-25,11,108696,1.0,1,45.55,2073.0,0
32082,57479239,2015-09-25,12,108696,2.0,1,45.55,1031.0,0
32083,57481460,2015-09-25,14,108696,3.0,1,45.55,1095.0,0
32084,57482621,2015-09-25,15,108696,2.0,1,45.55,1325.0,0
32085,57483920,2015-09-25,16,108696,1.0,1,45.55,655.0,0
32086,57484987,2015-09-25,17,108696,3.0,1,45.55,1144.0,0
32087,57486331,2015-09-25,18,108696,2.0,1,45.55,1147.0,0
32088,57487754,2015-09-25,19,108696,3.0,1,45.55,1069.0,0
32089,57488943,2015-09-25,20,108696,5.0,1,45.55,1186.0,0
32090,57490467,2015-09-25,21,108696,1.0,1,45.55,1005.0,0
32091,57492027,2015-09-25,23,108696,2.0,1,45.55,999.0,0
32092,57498012,2015-09-25,27,108696,1.0,1,45.55,1416.0,0
32093,57499729,2015-09-25,28,108696,2.0,1,45.55,915.0,0
32094,57501188,2015-09-25,29,108696,1.0,1,45.55,872.0,0
32095,57514621,2015-09-25,39,108696,1.0,1,45.55,1224.0,0
32096,57517676,2015-09-25,41,108696,1.0,1,45.55,965.0,0
32097,57522260,2015-09-25,44,108696,3.0,1,45.55,4283.0,0
32098,57524569,2015-09-25,45,108696,9.0,1,45.55,3309.0,0
32099,57526879,2015-09-25,46,108696,5.0,1,45.55,2966.0,0
32100,57531421,2015-09-25,48,108696,6.0,1,45.55,2520.0,0
32101,57533548,2015-09-25,49,108696,4.0,1,45.55,2886.0,0
32102,57535776,2015-09-25,50,108696,5.0,1,45.55,2200.0,0
32103,57544262,2015-09-26,2,108696,4.0,0,45.55,2047.0,0
